date,shgold,usdcny,intl_gold,real_rate,spx,vix,gvz,dxy,premium
2020-06-12,393.62,7.0825,1730.80005,-0.5,9588.81,36.09,20.39,119.6645,-0.4961397953606479
2020-06-15,392.54,7.0887,1725.53003,-0.52,9726.02,34.4,20.11,119.9539,-0.7200743858729197
2020-06-16,392.4,7.0854,1727.45996,-0.52,9895.87,33.67,19.29,119.567,-1.116639625251196
2020-06-17,392.86,7.084,1727.040039,-0.52,9910.53,33.47,18.88,119.9105,-0.4832454957158347
2020-06-18,392.18,7.0869,1722.98999,-0.57,9943.05,32.94,18.31,120.2173,-0.4014702567556583
2020-06-19,392.94,7.0707,1743.62,-0.6,9946.12,35.12,18.27,120.2186,-3.433846480299678
2020-06-22,397.5,7.0678,1755.43994,-0.63,10056.47,31.77,19.55,119.7532,-1.3971790291124648
2020-06-23,396.96,7.0575,1767.54004,-0.66,10131.37,31.37,20.51,119.3285,-4.101418563827281
2020-06-24,400.06,7.077,1762.43005,-0.64,9909.17,33.84,20.01,119.9744,-0.9468790923850748
2020-06-25,400.06,7.0768,1761.81995,-0.65,10017.0,32.22,19.73,120.2997,-0.9468790923850748
2020-06-26,400.06,7.0768,1771.46997,-0.68,9757.22,34.73,20.52,120.533,-0.9468790923850748
2020-06-29,400.14,7.0794,1772.28003,-0.7,9874.15,31.78,19.26,120.6658,-3.244803780346274
2020-06-30,400.72,7.0651,1781.66003,-0.68,10058.77,30.43,19.65,120.4649,-3.980637483016381
2020-07-01,403.1,7.0703,1770.31995,-0.68,10154.63,28.62,18.85,120.0808,0.6792710632244621
2020-07-02,399.06,7.066,1776.13,-0.73,10207.63,27.68,17.7,119.8555,-4.43589531724723
2020-07-03,400.54,7.066,1775.050049,-0.73,10207.63,27.68,17.7,119.8555,-4.43589531724723
2020-07-06,399.66,7.0159,1783.90002,-0.76,10433.65,27.94,17.42,119.2852,-2.7276460950696446
2020-07-07,400.32,7.0127,1795.26001,-0.78,10343.89,29.43,17.37,119.5717,-4.445375990708442
2020-07-08,402.36,7.0041,1810.78003,-0.75,10492.5,28.08,17.74,119.5525,-5.403898214766798
2020-07-09,404.94,6.9923,1803.18994,-0.77,10547.75,29.26,17.39,119.5129,-0.4306180160431836
2020-07-10,401.88,6.999,1798.89001,-0.76,10617.44,27.29,16.64,119.3509,-2.911460124744849
2020-07-13,403.74,6.9959,1803.39001,-0.78,10390.84,32.19,16.53,119.1891,-1.8843243030205483
2020-07-14,403.02,7.006,1807.78003,-0.78,10488.58,29.52,16.0,119.3901,-4.178768311604813
2020-07-15,403.62,6.9885,1811.90002,-0.77,10550.49,27.76,15.36,119.0331,-3.487344503673228
2020-07-16,402.12,6.9881,1797.050049,-0.79,10473.83,28.0,15.37,118.9275,-1.627663363187423
2020-07-17,399.76,6.9912,1809.90002,-0.82,10503.19,25.68,15.09,119.124,-7.055085756394021
2020-07-20,401.78,6.9829,1816.089966,-0.84,10767.09,24.46,15.3,119.0483,-5.9417876953205
2020-07-21,404.54,6.98,1842.21997,-0.87,10680.36,24.84,16.67,118.4042,-8.876348340218954
2020-07-22,414.22,6.9988,1872.069946,-0.88,10706.13,24.32,22.45,118.1337,-7.026584405767835
2020-07-23,416.52,7.0034,1887.43994,-0.9,10461.42,26.08,21.99,118.0613,-8.464226077322508
2020-07-24,420.4,7.0168,1901.45996,-0.92,10363.18,25.84,21.61,118.1329,-8.560221432571893
2020-07-27,430.06,6.995,1942.42004,-0.9,10536.27,24.74,25.52,117.3869,-6.779203941678588
2020-07-28,429.94,6.9998,1959.5,-0.92,10402.09,25.44,28.96,117.3189,-11.04278650312665
2020-07-29,431.38,7.0014,1970.72998,-0.95,10542.94,24.1,26.79,117.2126,-12.231454722844717
2020-07-30,428.94,7.008,1960.5,-0.97,10587.81,24.76,24.13,117.4008,-12.784693362483324
2020-07-31,432.86,6.9744,1975.89001,-1.0,10745.27,24.46,24.46,117.2082,-10.197767960004512
2020-08-03,431.4,6.9799,1977.25,-1.02,10902.8,24.28,23.56,117.8074,-12.312356326458428
2020-08-04,431.96,6.972,2018.52002,-1.05,10941.17,23.76,26.3,117.7833,-20.50102784059669
2020-08-05,444.06,6.9353,2040.40002,-1.06,10998.4,22.99,25.69,116.8736,-10.898003398524224
2020-08-06,447.56,6.952,2063.81006,-1.08,11108.07,22.65,27.36,117.0422,-13.725949720127916
2020-08-07,449.72,6.967,2035.030029,-1.04,11010.98,22.21,26.22,117.6239,-6.114687801790751
2020-08-10,446.38,6.9611,2027.77002,-1.02,10968.36,22.13,23.89,117.5821,-7.443842532898259
2020-08-11,436.94,6.9451,1911.64001,-0.99,10782.82,24.03,27.48,117.3781,10.089933819312876
2020-08-12,417.16,6.9363,1918.069946,-0.98,11012.24,22.28,25.85,117.2559,-10.58313393797482
2020-08-13,416.74,6.944,1954.0,-0.96,11042.5,22.13,25.82,117.1193,-19.499522883276768
2020-08-14,420.3,6.9501,1944.29004,-0.94,11019.3,22.05,23.53,116.9395,-14.15304248730854
2020-08-17,424.44,6.9318,1986.19995,-0.97,11129.73,21.35,26.35,116.749,-18.209245692928448
2020-08-18,433.94,6.9215,2001.19995,-1.01,11210.84,21.51,26.46,116.5593,-11.38947912373203
2020-08-19,429.16,6.9192,1929.81995,-0.99,11146.46,22.54,28.15,116.567,-0.1424964405935043
2020-08-20,418.28,6.9143,1943.59998,-0.97,11264.95,22.72,25.91,116.8126,-13.7817725244426
2020-08-21,419.48,6.9179,1940.16003,-1.0,11311.8,22.54,25.96,117.0572,-12.041631698586968
2020-08-24,415.54,6.918,1933.089966,-1.02,11379.72,22.37,23.86,116.912,-14.41535501753816
2020-08-25,416.5,6.9116,1928.18994,-1.01,11466.47,22.03,22.76,116.8206,-11.968744331152436
2020-08-26,415.66,6.8855,1954.030029,-1.03,11665.06,23.27,24.79,116.6243,-16.911053568874877
2020-08-27,420.54,6.8925,1929.19995,-0.99,11625.34,24.47,23.08,116.649,-6.9685008238622
2020-08-28,420.4,6.8647,1964.89001,-1.03,11695.63,22.96,23.19,115.9374,-13.261178055427877
2020-08-31,422.68,6.8474,1970.15002,-1.08,11775.46,26.41,24.32,115.7586,-11.046276687446776
2020-09-01,426.98,6.8272,1970.48999,-1.08,11939.67,26.12,23.0,115.5687,-5.541396618644228
2020-09-02,422.6,6.8375,1942.97998,-1.07,12056.44,26.57,23.57,116.0304,-4.526388131560793
2020-09-03,415.3,6.8474,1930.84998,-1.02,11458.1,33.6,23.68,116.0685,-9.774417768161127
2020-09-04,416.54,6.8409,1932.84998,-0.98,11313.13,30.75,21.98,116.0347,-8.570789081035912
2020-09-07,416.36,6.8409,1929.18005,-0.98,11313.13,30.75,21.98,116.0347,-8.570789081035912
2020-09-08,416.56,6.8435,1931.26001,-0.99,10847.69,31.46,22.49,116.4618,-8.362528925522781
2020-09-09,416.5,6.8308,1946.65564,-1.0,11141.56,28.81,21.66,116.1291,-11.015081766103492
2020-09-10,419.46,6.8335,1954.069946,-1.01,10919.59,29.71,21.26,115.8806,-9.853002587843832
2020-09-11,418.34,6.833,1941.5,-0.98,10853.55,26.87,20.2,116.0866,-8.180150465381757
2020-09-14,418.44,6.808,1956.36914,-0.97,11056.65,25.85,20.91,115.6428,-9.774223644284348
2020-09-15,419.8,6.7819,1955.52014,-0.99,11190.32,25.59,20.32,115.5908,-6.587449562460847
2020-09-16,418.64,6.7529,1959.31824,-0.99,11050.47,26.04,20.08,115.3537,-6.748787207098872
2020-09-17,415.62,6.7628,1942.59998,-0.97,10910.28,26.46,19.95,115.4392,-6.75738983535615
2020-09-18,416.92,6.7675,1949.69275,-0.97,10793.28,25.83,20.22,115.2395,-7.294178006494405
2020-09-21,417.04,6.8043,1912.56995,-0.94,10778.94,27.78,21.6,116.378,-1.3598492383493408
2020-09-22,407.58,6.7779,1899.28137,-0.94,10963.77,26.86,21.63,116.5438,-6.300727176137741
2020-09-23,400.9,6.8089,1863.54993,-0.92,10633.15,28.58,23.43,117.2526,-7.051681269857113
2020-09-24,396.58,6.8273,1868.036011,-0.91,10672.43,28.51,23.41,117.5473,-13.458814213844107
2020-09-25,401.06,6.822,1860.050049,-0.92,10913.73,26.38,22.09,117.8679,-6.908924213609396
2020-09-28,400.14,6.8106,1880.85107,-0.94,11117.7,26.19,22.01,117.6178,-11.701892306074852
2020-09-29,405.9,6.815,1897.68994,-0.98,11085.42,26.27,23.28,117.526,-9.897480704743884
2020-09-30,406.1,6.7896,1885.43994,-0.94,11167.68,26.37,22.07,116.946,-5.473714103686064
2020-10-01,406.1,6.7898,1905.049072,-0.95,11326.61,26.7,22.39,116.7227,-5.473714103686064
2020-10-02,406.1,6.7898,1898.69995,-0.94,11075.11,27.63,22.59,116.7321,-5.473714103686064
2020-10-05,406.1,6.7896,1912.89795,-0.9,11332.58,27.96,22.13,116.1767,-5.473714103686064
2020-10-06,406.1,6.7896,1877.12622,-0.9,11154.7,29.48,22.79,116.2681,-5.473714103686064
2020-10-07,406.1,6.7896,1887.22327,-0.9,11364.7,28.06,23.28,116.3447,-5.473714103686064
2020-10-08,406.1,6.7896,1893.090942,-0.94,11421.08,26.36,21.96,116.1657,-5.473714103686064
2020-10-09,405.36,6.6933,1929.43005,-0.94,11580.05,25.0,22.44,115.2757,-9.842602718825788
2020-10-12,410.02,6.6933,1921.94958,-0.94,11876.36,25.07,22.66,115.2757,-9.842602718825788
2020-10-13,408.54,6.7452,1890.81799,-0.96,11864.0,26.07,23.17,115.9107,-1.5085638641310195
2020-10-14,404.04,6.7136,1900.88696,-0.96,11768.83,26.4,21.88,115.6872,-6.26092094638858
2020-10-15,403.62,6.7233,1907.82397,-0.95,11713.97,26.97,21.73,116.0964,-8.773232192550665
2020-10-16,404.98,6.6962,1898.96997,-0.95,11671.66,27.41,20.29,115.7679,-3.844817564389871
2020-10-19,404.9,6.6803,1904.26965,-0.93,11478.98,29.18,21.33,115.4031,-4.092317356406852
2020-10-20,403.58,6.6754,1906.38525,-0.91,11516.49,29.35,21.54,115.2485,-5.566369310527762
2020-10-21,404.66,6.6503,1924.49414,-0.91,11484.69,28.65,22.66,114.9108,-6.819845652161291
2020-10-22,404.86,6.6821,1904.041992,-0.89,11506.01,28.11,21.38,115.1158,-4.193611160904709
2020-10-23,403.58,6.6861,1900.79456,-0.9,11548.28,27.55,21.04,115.0126,-5.020398913819975
2020-10-26,401.56,6.7119,1901.69385,-0.91,11358.94,32.46,20.93,115.2797,-8.811146392367448
2020-10-27,405.3,6.7044,1906.82996,-0.92,11431.35,33.35,20.41,115.0131,-5.719685367370175
2020-10-28,405.36,6.7279,1877.06189,-0.91,11004.87,40.28,21.93,115.8023,-0.6613381044255107
2020-10-29,399.78,6.714,1867.13464,-0.86,11185.59,37.59,21.9,116.3069,-3.2595927455110427
2020-10-30,397.1,6.6919,1877.94995,-0.82,10911.59,38.02,23.26,116.1354,-6.939843439002004
2020-11-02,400.68,6.6899,1895.095459,-0.84,10957.61,37.13,23.74,116.2361,-6.926832387483671
2020-11-03,402.6,6.6759,1908.35999,-0.82,11160.57,35.55,23.32,115.4802,-7.000863479704833
2020-11-04,404.28,6.6504,1903.20996,-0.86,11590.78,29.57,20.49,115.1677,-2.655152570739688
2020-11-05,404.22,6.6027,1948.56006,-0.87,11890.93,27.58,22.0,114.4556,-9.423400522835038
2020-11-06,408.3,6.608,1951.51001,-0.82,11895.23,24.86,21.1,113.9919,-6.302155579918633
2020-11-09,407.42,6.628,1861.85999,-0.77,11713.78,25.75,21.86,114.0895,10.666965334447925
2020-11-10,396.54,6.6146,1876.5,-0.78,11553.86,24.8,20.46,114.0757,-2.524314305464032
2020-11-11,395.64,6.6146,1864.70996,-0.78,11786.43,23.45,19.14,114.0757,-2.524314305464032
2020-11-12,394.98,6.6114,1875.75659,-0.83,11709.59,25.35,18.98,114.2843,-3.733235459867785
2020-11-13,396.88,6.6039,1888.039795,-0.83,11829.29,23.1,17.74,114.2397,-3.988905499397162
2020-11-16,396.64,6.583,1888.5177,-0.81,11924.13,22.45,18.31,113.8312,-3.061384702686212
2020-11-17,396.18,6.5556,1878.60315,-0.83,11899.34,22.71,17.54,113.682,0.2319295211150347
2020-11-18,393.64,6.5588,1871.41003,-0.82,11801.6,23.84,17.67,113.46,-0.9845311545003028
2020-11-19,392.0,6.5823,1867.3678,-0.84,11904.71,23.11,17.96,113.694,-3.1830202369508243
2020-11-20,392.18,6.5608,1870.48584,-0.86,11854.97,23.7,17.72,113.489,-2.3699220046618734
2020-11-23,392.8,6.585,1835.84998,-0.85,11881.17,22.66,18.98,113.7548,4.12759598437475
2020-11-24,383.32,6.59,1807.51001,-0.86,12037.33,21.64,20.09,113.4316,0.356958351954006
2020-11-25,379.24,6.575,1805.29834,-0.87,12094.4,21.25,19.75,113.1823,-2.3838232192518944
2020-11-26,380.22,6.575,1810.56995,-0.87,12094.4,21.25,19.75,113.1823,-2.3838232192518944
2020-11-27,381.14,6.575,1788.12878,-0.91,12205.85,20.84,19.09,113.1823,-2.3838232192518944
2020-11-30,371.34,6.576,1777.019043,-0.93,12198.74,20.57,19.69,113.2256,-4.362966764769226
2020-12-01,374.2,6.5705,1814.86853,-0.89,12355.11,20.77,19.61,112.8063,-9.184303257350509
2020-12-02,379.64,6.5622,1831.01001,-0.9,12349.37,21.17,19.42,112.6115,-6.665524703714993
2020-12-03,383.7,6.5418,1840.35999,-0.94,12377.18,21.28,19.61,112.0236,-3.3711329137235
2020-12-04,384.46,6.5301,1837.60999,-0.92,12464.23,20.79,18.95,111.7778,-1.3415013004645857
2020-12-07,383.38,6.5295,1863.68994,-0.94,12519.95,21.3,19.79,111.8385,-7.8609684836111455
2020-12-08,389.18,6.5307,1871.35999,-0.97,12582.77,20.68,19.86,111.8639,-3.743326528943726
2020-12-09,387.0,6.541,1839.10999,-0.96,12338.95,22.27,20.26,112.0305,0.2390745546321113
2020-12-10,383.26,6.5419,1835.31006,-0.96,12405.81,22.52,19.66,111.9788,-2.754914125870073
2020-12-11,382.78,6.5445,1839.027222,-0.97,12377.87,23.31,19.24,112.1417,-4.170460699889077
2020-12-14,382.82,6.548,1827.16992,-0.98,12440.04,24.72,19.43,112.1708,-1.8411679122928035
2020-12-15,385.66,6.5388,1853.45996,-0.99,12595.06,22.89,19.75,111.8601,-3.987595494011885
2020-12-16,388.4,6.5323,1864.14563,-1.0,12658.19,22.5,19.39,111.7157,-3.10444480039223
2020-12-17,390.5,6.5321,1885.86926,-1.0,12764.75,21.93,20.1,111.2226,-5.554675301686245
2020-12-18,393.58,6.5395,1880.66003,-1.0,12755.64,21.57,19.58,111.6071,-1.8281137552044129
2020-12-21,398.36,6.5493,1876.20996,-1.0,12742.52,25.16,19.8,111.9415,3.2963611481666817
2020-12-22,392.76,6.5426,1859.56006,-1.01,12807.92,24.23,19.5,112.1947,1.602810341086979
2020-12-23,391.44,6.54,1872.075928,-1.01,12771.11,23.31,18.87,111.9807,-2.19340360795411
2020-12-24,393.04,6.54,1876.56494,-1.03,12804.73,21.53,18.99,111.9807,-2.19340360795411
2020-12-25,395.0,6.54,1875.82495,-1.03,12804.73,21.53,18.99,111.9807,-2.19340360795411
2020-12-28,395.78,6.5346,1871.18994,-1.03,12899.42,21.7,20.2,111.9752,2.6577538886620005
2020-12-29,393.86,6.53,1877.99182,-1.02,12850.22,23.08,19.53,111.5172,-0.4135249923642163
2020-12-30,393.7,6.5208,1893.36816,-1.03,12870.0,22.77,20.06,111.3084,-3.24166565589087
2020-12-31,394.98,6.525,1896.48755,-1.06,12888.28,22.75,20.79,111.3169,-2.871729347179553
2021-01-01,394.98,6.525,1898.099976,-1.06,12888.28,22.75,20.79,111.3169,-2.871729347179553
2021-01-04,400.04,6.4601,1942.27527,-1.08,12698.45,26.97,21.86,111.2075,-3.364519482598382
2021-01-05,402.32,6.455,1949.34998,-1.07,12818.96,25.34,22.14,110.9574,-2.23428234443071
2021-01-06,402.88,6.4617,1918.81006,-1.02,12740.79,25.07,21.7,110.8502,4.250425685147945
2021-01-07,399.06,6.476,1912.49902,-1.01,13067.48,22.37,20.66,111.3042,0.8622520449467288
2021-01-08,396.06,6.475,1848.26001,-0.93,13201.98,21.56,22.16,111.2847,11.296755839375066
2021-01-11,385.0,6.4795,1844.66125,-0.91,13036.43,24.08,20.65,111.8257,0.7190486802128362
2021-01-12,387.42,6.461,1855.62915,-0.93,13072.43,23.33,20.01,111.5501,1.9579157281334572
2021-01-13,387.54,6.4677,1843.41003,-0.96,13128.95,22.21,18.8,111.3622,4.219053771086863
2021-01-14,385.3,6.4736,1846.36938,-0.94,13112.64,23.25,19.21,111.1567,1.0134464491777069
2021-01-15,387.9,6.48,1826.58997,-0.99,12998.5,24.34,19.04,111.5106,7.35430560547843
2021-01-18,386.82,6.48,1836.89001,-0.99,12998.5,24.34,19.04,111.5106,7.35430560547843
2021-01-19,387.72,6.4777,1839.33691,-1.0,13197.18,23.24,18.87,111.4527,4.65466324024635
2021-01-20,388.82,6.4777,1870.90625,-1.02,13457.25,21.58,18.95,111.4527,4.65466324024635
2021-01-21,392.72,6.4595,1869.91003,-0.98,13530.91,21.32,18.85,111.1973,4.381586677222856
2021-01-22,390.9,6.481,1852.55005,-0.99,13543.06,21.91,18.42,111.5516,4.8863078415612335
2021-01-25,389.0,6.4784,1854.99146,-1.03,13635.99,23.19,18.51,111.8676,2.6326563099329974
2021-01-26,390.14,6.4635,1850.31006,-1.03,13626.06,23.02,17.88,111.6572,5.6341060391917495
2021-01-27,387.94,6.4822,1843.98999,-1.04,13270.6,37.21,18.47,112.0782,3.6388148221904544
2021-01-28,386.3,6.4491,1840.35999,-1.06,13337.16,30.21,19.38,112.0059,4.7138244406900185
2021-01-29,388.34,6.4282,1846.089966,-1.02,13070.69,33.09,20.64,111.9511,6.8062330785538165
2021-02-01,392.64,6.4669,1860.16003,-1.02,13403.39,30.24,21.81,112.4189,5.883882585336039
2021-02-02,389.5,6.457,1837.35022,-1.03,13612.78,25.56,19.61,112.2862,8.071209975083207
2021-02-03,385.1,6.4614,1833.76074,-1.04,13610.54,22.91,18.45,112.2567,4.15696640455252
2021-02-04,382.26,6.4715,1792.26001,-1.02,13777.74,21.77,19.3,112.7469,9.356286439950509
2021-02-05,377.86,6.4664,1811.6156,-1.02,13856.3,20.87,18.7,112.2379,1.226144779847914
2021-02-08,381.0,6.4475,1830.16003,-1.03,13987.64,21.24,18.45,112.0428,1.6228625902230078
2021-02-09,385.6,6.4344,1837.060059,-1.04,14007.7,21.63,18.35,111.7675,5.566266059138116
2021-02-10,385.66,6.4576,1842.21606,-1.06,13972.53,21.99,18.57,111.5834,3.185537992315972
2021-02-11,385.66,6.4567,1825.35999,-1.04,14025.77,21.25,18.31,111.5272,3.185537992315972
2021-02-12,385.66,6.4567,1823.45996,-1.01,14095.47,19.97,18.08,111.4889,3.185537992315972
2021-02-15,385.66,6.4567,1818.51294,-1.01,14095.47,19.97,18.08,111.4889,3.185537992315972
2021-02-16,385.66,6.4567,1794.31006,-0.94,14047.5,21.46,19.57,111.7879,3.185537992315972
2021-02-17,385.66,6.4567,1776.26001,-0.92,13965.5,21.5,20.49,112.0204,3.185537992315972
2021-02-18,374.18,6.4869,1775.48975,-0.87,13865.36,22.49,19.66,112.1603,3.886481287475704
2021-02-19,372.46,6.4555,1782.31006,-0.8,13874.47,22.05,19.26,111.7058,2.5433477798318904
2021-02-22,376.66,6.4625,1808.66003,-0.79,13533.05,23.45,19.12,111.918,0.8673900405099175
2021-02-23,380.66,6.464,1805.060059,-0.79,13465.2,23.11,18.3,111.8981,5.528319598244593
2021-02-24,379.6,6.4556,1804.35999,-0.79,13597.97,21.34,18.31,111.7212,5.101105938431431
2021-02-25,375.94,6.4541,1769.87915,-0.6,13119.43,28.89,21.26,111.9253,8.683034641921324
2021-02-26,369.5,6.473,1733.48999,-0.71,13192.35,27.95,21.08,112.8306,8.740577257543407
2021-03-01,367.94,6.4648,1723.83887,-0.71,13588.83,23.35,21.33,112.5263,9.643553401514282
2021-03-02,361.74,6.4702,1738.087769,-0.78,13358.79,24.1,20.06,112.5342,0.1801921653897693
2021-03-03,363.5,6.4675,1710.94995,-0.74,12997.75,26.67,20.93,112.7617,7.733967186168741
2021-03-04,360.34,6.4694,1697.18994,-0.66,12723.47,28.57,21.61,112.7037,7.331476913016218
2021-03-05,356.6,6.496,1700.85999,-0.66,12920.15,24.66,20.21,113.7487,1.3735304695613308
2021-03-08,360.36,6.525,1681.2439,-0.62,12609.16,25.47,20.64,114.2678,7.662829343964518
2021-03-09,359.04,6.505,1715.35999,-0.66,13073.82,24.03,19.54,113.928,0.288839039014988
2021-03-10,362.9,6.505,1726.047974,-0.73,13068.83,22.56,18.55,113.5881,1.913549251048892
2021-03-11,365.88,6.4932,1721.41003,-0.74,13398.67,21.91,18.21,112.9214,6.516596949025029
2021-03-12,360.76,6.5081,1726.40686,-0.62,13319.86,20.69,18.36,113.0269,-0.4735745355345671
2021-03-15,363.86,6.4996,1731.83618,-0.65,13459.71,20.03,17.86,113.1928,1.9636720778047447
2021-03-16,364.56,6.5052,1730.93994,-0.68,13471.57,19.79,17.93,112.9839,2.539311084347446
2021-03-17,366.2,6.503,1744.43994,-0.67,13525.2,19.23,17.24,113.1589,1.479215206648746
2021-03-18,369.24,6.5054,1736.4093,-0.56,13116.17,21.58,17.79,112.7744,6.064246138859005
2021-03-19,367.66,6.507,1744.74023,-0.57,13215.24,20.95,16.57,112.9756,2.6520530933817668
2021-03-22,365.7,6.507,1738.68994,-0.64,13377.54,18.88,16.47,113.0023,1.957802511614432
2021-03-23,366.8,6.516,1727.11035,-0.66,13227.7,20.3,16.69,113.2916,4.980557152732047
2021-03-24,366.24,6.523,1734.18994,-0.69,12961.89,21.2,15.7,113.6565,2.547136540260737
2021-03-25,367.22,6.5452,1726.81995,-0.69,12977.68,19.81,15.58,114.0016,3.840253774012581
2021-03-26,366.24,6.5412,1731.96643,-0.67,13138.72,18.86,15.48,113.7406,2.000000902920931
2021-03-29,366.44,6.5696,1711.99463,-0.63,13059.65,20.74,17.23,113.9314,4.836967503721439
2021-03-30,361.5,6.5716,1684.79614,-0.62,13045.39,19.61,18.3,114.203,5.533426668252787
2021-03-31,357.38,6.5518,1707.0074463,-0.63,13246.87,19.4,17.07,113.8234,-2.1927614792014083
2021-04-01,364.98,6.5645,1730.18201,-0.66,13480.11,17.33,16.74,113.7389,-0.1808277089394323
2021-04-02,369.98,6.5646,1728.83997,-0.64,13480.11,17.33,16.74,113.7315,5.096856075297012
2021-04-05,369.98,6.5649,1728.43994,-0.62,13705.59,17.91,17.08,113.394,5.096856075297012
2021-04-06,367.3,6.537,1743.56995,-0.65,13698.38,18.12,16.76,113.1464,0.8551702171781699
2021-04-07,369.1,6.5415,1737.28003,-0.66,13688.84,17.16,16.11,113.2436,3.725771496937682
2021-04-08,370.08,6.5505,1755.93994,-0.69,13829.31,16.95,15.72,113.0917,0.2732394434709704
2021-04-09,371.96,6.5522,1743.099976,-0.64,13900.19,16.69,15.3,113.2028,4.762107070033892
2021-04-12,369.18,6.5475,1732.51367,-0.64,13850.0,16.91,14.88,113.1815,4.473994105968757
2021-04-13,365.8,6.5431,1743.82983,-0.69,13996.1,16.65,14.26,113.0391,-1.0414474471683093
2021-04-14,369.54,6.5292,1736.00354,-0.69,13857.84,16.99,14.69,112.7849,5.120744502451487
2021-04-15,369.54,6.522,1763.20837,-0.77,14038.76,16.57,15.36,112.6181,-0.1818959004613702
2021-04-16,372.86,6.5203,1776.3064,-0.77,14052.34,16.25,15.32,112.4814,0.4887035246837854
2021-04-19,375.5,6.5085,1769.31006,-0.73,13914.77,17.29,16.01,112.1835,5.266601009211172
2021-04-20,372.1,6.4981,1777.2533,-0.74,13786.27,18.68,15.59,112.2354,0.7987101538411707
2021-04-21,375.98,6.4903,1793.46167,-0.76,13950.22,17.5,16.41,112.1771,1.7422365071133754
2021-04-22,376.1,6.491,1783.93994,-0.76,13818.41,18.71,16.05,112.2297,3.8089668191682895
2021-04-23,375.2,6.4945,1777.18005,-0.76,14016.81,17.33,15.74,112.0889,4.119708884048407
2021-04-26,373.14,6.4844,1780.18994,-0.78,14138.78,17.64,15.51,111.8109,2.009302588583296
2021-04-27,373.48,6.483,1776.68994,-0.76,14090.22,17.56,14.77,111.9097,3.158946709534348
2021-04-28,371.4,6.4771,1781.32373,-0.78,14051.03,17.28,14.79,111.7909,0.4510093210409991
2021-04-29,372.68,6.471,1771.24329,-0.77,14082.55,17.61,14.54,111.7464,4.1775700615687015
2021-04-30,370.76,6.4749,1768.58997,-0.76,13962.68,18.61,14.58,112.0839,2.587826554792855
2021-05-03,370.76,6.4749,1792.36145,-0.79,13895.12,18.31,15.65,112.005,2.587826554792855
2021-05-04,370.76,6.4749,1778.48315,-0.81,13633.5,19.48,15.91,112.2896,2.587826554792855
2021-05-05,370.76,6.4749,1786.44397,-0.88,13582.42,19.15,15.7,112.1514,2.587826554792855
2021-05-06,376.28,6.4635,1815.17834,-0.87,13632.84,18.39,16.57,111.8401,-0.9253048881958534
2021-05-07,380.4,6.431,1830.47705,-0.89,13752.24,16.69,16.46,111.0249,1.9281910862121665
2021-05-10,381.76,6.4156,1835.43994,-0.91,13401.86,19.66,17.19,110.7905,3.170822606330489
2021-05-11,381.54,6.4285,1836.93994,-0.89,13389.43,21.84,17.17,110.8921,1.879562933753448
2021-05-12,382.44,6.4566,1815.43994,-0.85,13031.68,27.59,17.56,111.5636,5.583070181683695
2021-05-13,380.68,6.4506,1826.56995,-0.85,13124.99,23.13,17.1,111.5955,1.865007492082896
2021-05-14,382.96,6.4367,1842.18994,-0.88,13429.98,18.81,16.75,111.1353,1.7288206536884445
2021-05-17,387.3,6.4388,1866.13245,-0.9,13379.05,19.72,17.62,111.079,0.9880537862298412
2021-05-18,389.96,6.425,1868.21997,-0.88,13303.64,21.34,17.0,110.8317,4.0448037278762285
